Date,Open,High,Low,Close,Adj Close,Volume
2005-02-07,120.25,120.5199966430664,119.95999908447266,120.06999969482422,83.4635009765625,45412000
2005-02-08,120.16999816894531,120.6500015258789,120.06999969482422,120.20999908447266,83.5608139038086,39263500
2005-02-09,120.41999816894531,120.48999786376953,119.25,119.30999755859375,82.93523406982422,55279400
2005-02-10,119.66000366210938,120.0199966430664,119.26000213623047,119.73999786376953,83.23408508300781,45858600
2005-02-11,119.69999694824219,121.04000091552734,119.45999908447266,120.7699966430664,83.95010375976562,53133000
2005-02-14,120.69000244140625,120.86000061035156,120.4800033569336,120.68000030517578,83.88750457763672,32432100
2005-02-15,120.80000305175781,121.43000030517578,120.68000030517578,121.12999725341797,84.2003173828125,43852700
2005-02-16,120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,84.25594329833984,55523000
2005-02-17,121.2300033569336,121.33000183105469,120.22000122070312,120.2300033569336,83.57472229003906,58124000
2005-02-18,120.23999786376953,120.4800033569336,119.9000015258789,120.38999938964844,83.68595123291016,47723300
2005-02-22,119.9000015258789,120.47000122070312,118.58000183105469,118.5999984741211,82.44168090820312,80697600
2005-02-23,118.93000030517578,119.56999969482422,118.62000274658203,119.44999694824219,83.03252410888672,68292600
2005-02-24,119.23999786376953,120.31999969482422,118.9800033569336,120.23999786376953,83.58165740966797,68563600
2005-02-25,120.2699966430664,121.66999816894531,120.18000030517578,121.43000030517578,84.40888214111328,60899900
2005-02-28,121.1500015258789,121.30000305175781,120.04000091552734,120.62999725341797,83.85277557373047,69381300
2005-03-01,120.81999969482422,121.5199966430664,120.77999877929688,121.2300033569336,84.26984405517578,47294400
2005-03-02,120.76000213623047,121.93000030517578,120.6500015258789,121.16999816894531,84.22814178466797,64226500
2005-03-03,121.66000366210938,121.9000015258789,120.69999694824219,121.22000122070312,84.26289367675781,61230800
2005-03-04,122.05000305175781,122.83000183105469,121.79000091552734,122.7300033569336,85.31255340576172,56168500
2005-03-07,122.66000366210938,123.25,122.4000015258789,122.79000091552734,85.3542251586914,43442400
2005-03-08,122.66999816894531,123.0,122.11000061035156,122.33000183105469,85.03450012207031,44362000
2005-03-09,121.97000122070312,122.29000091552734,120.95999908447266,120.97000122070312,84.08911895751953,73263600
2005-03-10,121.19999694824219,121.5,120.4000015258789,121.23999786376953,84.27682495117188,65149000
2005-03-11,121.30999755859375,121.72000122070312,120.16000366210938,120.38999938964844,83.68595123291016,57976500
2005-03-14,120.61000061035156,121.16000366210938,120.27999877929688,121.13999938964844,84.20728302001953,36336400
2005-03-15,121.41999816894531,121.45999908447266,120.08000183105469,120.13999938964844,83.51217651367188,62438500
2005-03-16,119.69999694824219,120.16000366210938,118.9000015258789,119.12000274658203,82.80313873291016,74874200
2005-03-17,119.30999755859375,119.73999786376953,118.9800033569336,119.36000061035156,82.969970703125,62584200
2005-03-18,119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,82.72362518310547,60232000
2005-03-21,118.70999908447266,118.77999877929688,117.76000213623047,118.0999984741211,82.4165267944336,61244300
2005-03-22,118.37000274658203,118.93000030517578,116.9000015258789,116.9000015258789,81.57915496826172,92472400
2005-03-23,116.94999694824219,117.72000122070312,116.75,117.0,81.64893341064453,70817300
2005-03-24,117.45999908447266,117.98999786376953,117.05999755859375,117.13999938964844,81.74662017822266,51932500
2005-03-28,117.41999816894531,117.94000244140625,117.30999755859375,117.30999755859375,81.86526489257812,46765500
2005-03-29,117.13999938964844,117.9000015258789,116.25,116.52999877929688,81.32093811035156,71160300
2005-03-30,116.77999877929688,118.19999694824219,116.7699966430664,118.18000030517578,82.4723892211914,62002100
2005-03-31,118.19000244140625,118.45999908447266,117.87000274658203,117.95999908447266,82.31884765625,64575400
2005-04-01,118.62999725341797,118.98999786376953,116.91000366210938,117.43000030517578,81.94900512695312,95255300
2005-04-04,117.36000061035156,117.86000061035156,116.73999786376953,117.62999725341797,82.08858489990234,71581200
2005-04-05,117.77999877929688,118.37999725341797,117.66999816894531,118.19000244140625,82.47936248779297,46853900
2005-04-06,118.44999694824219,118.94999694824219,118.18000030517578,118.5999984741211,82.76549530029297,53268200
2005-04-07,118.41000366210938,119.26000213623047,118.31999969482422,119.23999786376953,83.21212768554688,46734600
2005-04-08,119.16999816894531,119.20999908447266,118.0,118.0,82.34677124023438,63772900
2005-04-11,118.29000091552734,118.41999816894531,117.83000183105469,118.08999633789062,82.40955352783203,44945000
2005-04-12,117.88999938964844,119.05999755859375,117.06999969482422,118.69999694824219,82.83527374267578,86144800
2005-04-13,118.55999755859375,118.80000305175781,117.12999725341797,117.30000305175781,81.85826873779297,65949000
2005-04-14,117.4000015258789,117.5,115.7699966430664,115.7699966430664,80.79055786132812,96119800
2005-04-15,115.73999786376953,116.19999694824219,114.0999984741211,114.1500015258789,79.6600570678711,128677300
2005-04-18,114.12000274658203,114.95999908447266,113.95999908447266,114.5,79.90430450439453,100035200
2005-04-19,115.0999984741211,115.52999877929688,114.83000183105469,115.41000366210938,80.53936004638672,64930100
2005-04-20,115.37999725341797,115.62999725341797,113.55000305175781,113.80000305175781,79.415771484375,107735900
2005-04-21,114.79000091552734,116.20999908447266,114.37999725341797,116.01000213623047,80.95804595947266,86952200
2005-04-22,115.73999786376953,116.5,114.2699966430664,115.56999969482422,80.65093994140625,88845800
2005-04-25,115.86000061035156,116.5,115.72000122070312,116.33000183105469,81.18136596679688,52284100
2005-04-26,115.95999908447266,116.7699966430664,115.1500015258789,115.19999694824219,80.39279174804688,72626000
2005-04-27,114.86000061035156,116.06999969482422,114.44000244140625,115.6500015258789,80.70681762695312,84131900
2005-04-28,115.2699966430664,115.68000030517578,114.19999694824219,114.19999694824219,79.69493865966797,72481500
2005-04-29,115.06999969482422,115.87000274658203,113.97000122070312,115.75,80.776611328125,103993800
2005-05-02,116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,81.23023223876953,56026400
2005-05-03,116.06999969482422,116.8499984741211,115.69000244140625,116.5999984741211,81.36978912353516,86000300
2005-05-04,116.6500015258789,117.75,116.27999877929688,117.5,81.99784088134766,81055700
2005-05-05,117.66999816894531,118.0,116.73999786376953,117.45999908447266,81.96991729736328,96906700
2005-05-06,117.93000030517578,117.98999786376953,117.05999755859375,117.08999633789062,81.71173095703125,67415400
2005-05-09,117.20999908447266,118.08000183105469,117.05000305175781,117.81999969482422,82.22115325927734,43750500
2005-05-10,117.36000061035156,117.5,116.38999938964844,116.5999984741211,81.36978912353516,74613500
2005-05-11,116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376953,81.81639099121094,91647400
2005-05-12,117.31999969482422,117.58999633789062,115.94999694824219,115.94999694824219,80.91616821289062,95086800
2005-05-13,116.30000305175781,116.62000274658203,114.80000305175781,115.72000122070312,80.75567626953125,85267000
2005-05-16,115.69999694824219,116.83999633789062,115.66000366210938,116.80000305175781,81.50933074951172,49207000
2005-05-17,116.41000366210938,117.69999694824219,116.16000366210938,117.58000183105469,82.05369567871094,61071800
2005-05-18,118.08999633789062,119.08000183105469,118.01000213623047,118.79000091552734,82.8980712890625,77944900
2005-05-19,119.0199966430664,119.41000366210938,118.69999694824219,119.29000091552734,83.24700927734375,61768100
2005-05-20,119.33999633789062,119.38999938964844,118.73999786376953,119.12000274658203,83.12837219238281,46345500
2005-05-23,119.20999908447266,120.04000091552734,119.19000244140625,119.77999877929688,83.58895874023438,51047900
2005-05-24,119.44000244140625,119.83000183105469,119.19999694824219,119.5,83.39354705810547,50654100
2005-05-25,119.3499984741211,119.87000274658203,118.83000183105469,119.41000366210938,83.33074188232422,47608800
2005-05-26,119.79000091552734,120.20999908447266,119.62000274658203,120.05000305175781,83.77739715576172,43256200
2005-05-27,120.05999755859375,120.25,119.80000305175781,120.25,83.91696166992188,24596100
2005-05-31,120.08000183105469,120.16999816894531,119.4000015258789,119.4800033569336,83.37960052490234,43377200
2005-06-01,119.5199966430664,120.91999816894531,119.44999694824219,120.5,84.0914077758789,69611000
2005-06-02,120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623047,84.27284240722656,39704500
2005-06-03,120.55000305175781,120.88999938964844,119.7300033569336,120.1500015258789,83.84719848632812,60999400
2005-06-06,119.94999694824219,120.19999694824219,119.55000305175781,120.04000091552734,83.77043151855469,36046400
2005-06-07,120.38999938964844,121.25,120.01000213623047,120.12999725341797,83.83319854736328,66501300
2005-06-08,120.43000030517578,120.58999633789062,119.66999816894531,119.91000366210938,83.67970275878906,46881200
2005-06-09,119.73999786376953,120.58000183105469,119.44000244140625,120.4800033569336,84.07743072509766,56653300
2005-06-10,120.55999755859375,120.6500015258789,119.5999984741211,120.19999694824219,83.8820571899414,36465300
2005-06-13,119.94000244140625,121.08000183105469,119.80999755859375,120.58000183105469,84.14724731445312,49383200
2005-06-14,120.44999694824219,121.19999694824219,120.37999725341797,120.86000061035156,84.34265899658203,33857100
2005-06-15,121.16000366210938,121.23999786376953,120.2300033569336,121.08999633789062,84.50316619873047,53195600
2005-06-16,121.05999755859375,121.63999938964844,120.91999816894531,121.4000015258789,84.7194595336914,46564500
2005-06-17,121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,85.03337860107422,51529400
2005-06-20,121.08000183105469,121.83999633789062,120.94000244140625,121.4000015258789,85.06139373779297,41019400
2005-06-21,121.5,121.6500015258789,121.02999877929688,121.47000122070312,85.11044311523438,39879800
2005-06-22,121.68000030517578,121.94000244140625,121.06999969482422,121.56999969482422,85.1805419921875,46310100
2005-06-23,121.31999969482422,121.5999984741211,119.83000183105469,119.86000061035156,83.98238372802734,62185600
2005-06-24,119.87999725341797,120.01000213623047,118.83999633789062,118.9800033569336,83.36578369140625,58572500
2005-06-27,118.97000122070312,119.41000366210938,118.75,119.1500015258789,83.48494720458984,48183800
2005-06-28,119.4000015258789,120.23999786376953,119.37000274658203,120.1500015258789,84.18560028076172,41174200
2005-06-29,120.37000274658203,120.4000015258789,119.76000213623047,119.83000183105469,83.96135711669922,42316500
2005-06-30,120.22000122070312,120.31999969482422,118.94999694824219,119.18000030517578,83.50592041015625,62288800
2005-07-01,119.44999694824219,119.80000305175781,119.20999908447266,119.52999877929688,83.75115203857422,49737500
2005-07-05,119.25,120.6500015258789,119.19000244140625,120.48999786376953,84.42382049560547,51549000
2005-07-06,120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,83.71611785888672,52363600
2005-07-07,118.29000091552734,119.94999694824219,118.26000213623047,119.94999694824219,84.04541015625,103268800
2005-07-08,119.97000122070312,121.31999969482422,119.72000122070312,121.31999969482422,85.00536346435547,64491200
2005-07-11,121.33000183105469,122.0999984741211,121.30999755859375,121.94000244140625,85.43978118896484,49688300
2005-07-12,121.98999786376953,122.62999725341797,121.63999938964844,122.26000213623047,85.66395568847656,51871100
2005-07-13,122.2699966430664,122.5199966430664,121.98999786376953,122.43000030517578,85.7831039428711,41182300
2005-07-14,122.9800033569336,123.44000244140625,122.48999786376953,122.91000366210938,86.11943054199219,63638800
2005-07-15,122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,86.07037353515625,56075900
2005-07-18,122.5,122.62999725341797,122.05000305175781,122.3499984741211,85.72704315185547,56598400
2005-07-19,122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,86.19649505615234,59165700
2005-07-20,122.58999633789062,123.7300033569336,122.30000305175781,123.44000244140625,86.49075317382812,69477000
2005-07-21,123.55000305175781,123.61000061035156,122.47000122070312,122.72000122070312,85.98627471923828,101110900
2005-07-22,122.87999725341797,123.55999755859375,122.62999725341797,123.54000091552734,86.56084442138672,52607100
2005-07-25,123.41000366210938,123.94999694824219,122.8499984741211,123.19000244140625,86.31560516357422,57301600
2005-07-26,123.2300033569336,123.52999877929688,122.94999694824219,123.33999633789062,86.42071533203125,42758800
2005-07-27,123.5,123.88999938964844,123.05000305175781,123.79000091552734,86.73600769042969,43181600
2005-07-28,123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,87.2825698852539,47880700
2005-07-29,124.41000366210938,124.62999725341797,123.5,123.73999786376953,86.70096588134766,62358100
2005-08-01,123.83000183105469,124.04000091552734,123.44999694824219,123.6500015258789,86.63792419433594,40418200
2005-08-02,123.87000274658203,124.5999984741211,123.73999786376953,124.38999938964844,87.15643310546875,45147400
2005-08-03,124.25,124.73999786376953,124.12000274658203,124.72000122070312,87.38761901855469,36837200
2005-08-04,124.2300033569336,124.30999755859375,123.56999969482422,123.72000122070312,86.68698120117188,50855600
2005-08-05,123.44999694824219,123.9800033569336,122.66999816894531,122.87999725341797,86.09839630126953,53595500
2005-08-08,123.1500015258789,123.41000366210938,122.37999725341797,122.6500015258789,85.93724822998047,47616000
2005-08-09,123.05999755859375,123.58999633789062,122.87000274658203,123.38999938964844,86.45574951171875,47170000
2005-08-10,123.81999969482422,124.5,122.81999969482422,123.33000183105469,86.41371154785156,72863700
2005-08-11,123.2699966430664,124.02999877929688,123.01000213623047,123.81999969482422,86.75702667236328,58570200
2005-08-12,123.56999969482422,123.69000244140625,122.75,123.05999755859375,86.22451782226562,54776900
2005-08-15,123.22000122070312,123.87000274658203,122.83000183105469,123.81999969482422,86.75702667236328,36208500
2005-08-16,123.44000244140625,123.5199966430664,122.08999633789062,122.20999908447266,85.6289291381836,71942100
2005-08-17,122.19000244140625,122.87000274658203,122.02999877929688,122.19999694824219,85.6219253540039,62275100
2005-08-18,122.05000305175781,122.55999755859375,121.83999633789062,122.19000244140625,85.61492156982422,53388600
2005-08-19,122.62999725341797,122.81999969482422,122.19999694824219,122.47000122070312,85.81111145019531,39842100
2005-08-22,122.58000183105469,123.2300033569336,121.87999725341797,122.47000122070312,85.81111145019531,69912000
2005-08-23,122.5,122.61000061035156,121.1500015258789,122.23999786376953,85.64999389648438,55168600
2005-08-24,121.94000244140625,122.7300033569336,121.08999633789062,121.1500015258789,84.88624572753906,79104600
2005-08-25,121.3499984741211,121.66999816894531,121.20999908447266,121.58999633789062,85.19451904296875,35631100
2005-08-26,121.4800033569336,121.48999786376953,120.68000030517578,120.76000213623047,84.61296844482422,61956800
2005-08-29,120.41000366210938,121.77999877929688,120.37999725341797,121.69000244140625,85.26460266113281,56179200
2005-08-30,121.25,121.30000305175781,120.38999938964844,121.05000305175781,84.8161849975586,74160200
2005-08-31,121.19000244140625,122.66000366210938,120.73999786376953,122.58000183105469,85.88819885253906,102945200
2005-09-01,122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376953,85.82515716552734,74578700
2005-09-02,122.8499984741211,122.87999725341797,122.04000091552734,122.2699966430664,85.67096710205078,47653400
2005-09-06,122.66000366210938,123.80000305175781,122.6500015258789,123.69999694824219,86.67294311523438,57251300
2005-09-07,123.62999725341797,124.12999725341797,123.45999908447266,123.91000366210938,86.82012176513672,41749700
2005-09-08,123.66000366210938,124.0,123.30999755859375,123.5,86.53280639648438,39068700
2005-09-09,123.83000183105469,124.73999786376953,123.80000305175781,124.5999984741211,87.30353546142578,43093900
2005-09-12,124.44999694824219,124.66999816894531,124.2699966430664,124.3499984741211,87.12837219238281,33017600
2005-09-13,124.12999725341797,124.41999816894531,123.5199966430664,123.66000366210938,86.64493560791016,58427500
2005-09-14,123.73999786376953,123.91999816894531,123.0199966430664,123.20999908447266,86.32962036132812,57694600
2005-09-15,123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,86.2875747680664,73156900
2005-09-16,123.30000305175781,123.73999786376953,122.87000274658203,123.5,86.90119934082031,75424100
2005-09-19,123.47000122070312,123.55000305175781,122.63999938964844,123.08999633789062,86.6126480102539,53355300
2005-09-20,123.19999694824219,123.61000061035156,121.87000274658203,122.05000305175781,85.88088989257812,84480300
2005-09-21,121.79000091552734,121.87000274658203,120.77999877929688,120.91000366210938,85.0787124633789,94469100
2005-09-22,120.94999694824219,121.66000366210938,120.44000244140625,121.33999633789062,85.38127899169922,84597200
2005-09-23,121.23999786376953,121.88999938964844,120.9000015258789,121.44000244140625,85.45162200927734,59368100
2005-09-26,122.0199966430664,122.23999786376953,121.08000183105469,121.58000183105469,85.55015563964844,70415400
2005-09-27,121.5199966430664,121.98999786376953,121.0199966430664,121.55000305175781,85.529052734375,66150800
2005-09-28,121.93000030517578,122.12000274658203,121.19999694824219,121.66999816894531,85.61346435546875,58620500
2005-09-29,121.55000305175781,122.86000061035156,121.08000183105469,122.66000366210938,86.31011199951172,66607700
2005-09-30,122.62000274658203,123.04000091552734,121.73999786376953,123.04000091552734,86.5774917602539,47824200
2005-10-03,122.95999908447266,123.33999633789062,122.44999694824219,122.5999984741211,86.26785278320312,50994800
2005-10-04,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,85.29682159423828,60776300
2005-10-05,121.25,121.30999755859375,119.56999969482422,119.62999725341797,84.1780014038086,106052100
2005-10-06,119.77999877929688,120.26000213623047,118.16999816894531,119.19999694824219,83.8754653930664,140941800
2005-10-07,119.69999694824219,120.05000305175781,119.12999725341797,119.61000061035156,84.1639633178711,75661400
2005-10-10,119.68000030517578,119.70999908447266,118.30000305175781,118.5999984741211,83.45327758789062,52677000
2005-10-11,118.98999786376953,119.38999938964844,118.31999969482422,118.43000030517578,83.33365631103516,75629800
2005-10-12,118.38999938964844,119.12999725341797,117.41000366210938,117.5,82.67922973632812,100510400
2005-10-13,117.45999908447266,118.08000183105469,116.87999725341797,117.43000030517578,82.6299819946289,99052900
2005-10-14,118.12000274658203,118.80999755859375,117.55999755859375,118.66999816894531,83.50250244140625,88651000
2005-10-17,118.80000305175781,119.2699966430664,118.44999694824219,119.11000061035156,83.81214141845703,68109300
2005-10-18,118.94000244140625,118.95999908447266,117.80000305175781,117.81999969482422,82.90441131591797,74996900
2005-10-19,117.5,119.80000305175781,117.12000274658203,119.77999877929688,84.28357696533203,116563800
2005-10-20,119.48999786376953,119.80999755859375,117.30000305175781,117.66999816894531,82.79888153076172,131966700
2005-10-21,118.29000091552734,118.77999877929688,117.51000213623047,118.12999725341797,83.12255096435547,96579500
2005-10-24,118.44000244140625,120.08999633789062,118.41000366210938,119.95999908447266,84.41023254394531,71308400
2005-10-25,119.72000122070312,120.23999786376953,118.94000244140625,119.72000122070312,84.24137878417969,76594500
2005-10-26,119.51000213623047,120.54000091552734,119.19000244140625,119.37000274658203,83.99506378173828,80855800
2005-10-27,119.19999694824219,119.37000274658203,117.93000030517578,118.0999984741211,83.10144805908203,66623100
2005-10-28,118.43000030517578,119.94999694824219,118.0999984741211,119.80000305175781,84.29762268066406,72322000
2005-10-31,120.29000091552734,121.30000305175781,120.12999725341797,120.12999725341797,84.5298843383789,77698900
2005-11-01,120.58000183105469,120.9000015258789,120.22000122070312,120.48999786376953,84.78315734863281,66365100
2005-11-02,120.16999816894531,121.75,120.12999725341797,121.75,85.66976165771484,74012300
2005-11-03,122.1500015258789,122.66000366210938,121.75,122.2699966430664,86.03565216064453,84897600
2005-11-04,122.4000015258789,122.45999908447266,121.55000305175781,122.11000061035156,85.92306518554688,59156000
2005-11-07,122.37000274658203,122.62000274658203,121.8499984741211,122.2300033569336,86.00753784179688,46765400
2005-11-08,121.93000030517578,122.41999816894531,121.79000091552734,122.2300033569336,86.00753784179688,42152800
2005-11-09,122.08000183105469,122.94999694824219,121.86000061035156,122.38999938964844,86.1200942993164,57666800
2005-11-10,122.33999633789062,123.5199966430664,121.75,123.33999633789062,86.78858947753906,79048100
2005-11-11,123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623047,87.08413696289062,34867000
2005-11-14,123.79000091552734,124.0199966430664,123.37999725341797,123.69000244140625,87.03488159179688,45092200
2005-11-15,123.55000305175781,124.08999633789062,122.86000061035156,123.23999786376953,86.71820831298828,69592500
2005-11-16,123.37000274658203,123.55000305175781,122.9800033569336,123.48999786376953,86.89415740966797,51133000
2005-11-17,123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,87.70333862304688,55717500
2005-11-18,125.05999755859375,125.27999877929688,124.33000183105469,125.12999725341797,88.04811096191406,72437200
2005-11-21,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623047,88.49142456054688,50021200
2005-11-22,125.55999755859375,126.5199966430664,125.41999816894531,126.30000305175781,88.87139892578125,66438800
2005-11-23,126.25,127.41000366210938,126.20999908447266,127.02999877929688,89.38505554199219,50854700
2005-11-25,126.9800033569336,127.22000122070312,126.80999755859375,127.12999725341797,89.45543670654297,15270000
2005-11-28,127.25,127.2699966430664,126.04000091552734,126.2300033569336,88.8221664428711,54498500
2005-11-29,126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,88.7236099243164,51738900
2005-11-30,126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,88.24514770507812,56007200
2005-12-01,126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140625,89.14581298828125,65468200
2005-12-02,126.7699966430664,127.08000183105469,126.5,126.8499984741211,89.25838470458984,46699400
2005-12-05,126.69999694824219,126.7300033569336,126.18000030517578,126.58000183105469,89.06842803955078,59273400
2005-12-06,127.05000305175781,127.73999786376953,126.62999725341797,126.81999969482422,89.2372817993164,57935200
2005-12-07,126.7699966430664,126.87000274658203,125.68000030517578,126.08000183105469,88.7165756225586,66816500
2005-12-08,126.22000122070312,126.81999969482422,125.4800033569336,126.0,88.6602783203125,62608600
2005-12-09,126.16000366210938,126.77999877929688,125.81999969482422,126.33000183105469,88.89251708984375,50744500
2005-12-12,126.70999908447266,126.86000061035156,125.95999908447266,126.44999694824219,88.97696685791016,48389900
2005-12-13,126.41999816894531,127.69999694824219,126.29000091552734,127.30999755859375,89.58207702636719,88630900
2005-12-14,127.19000244140625,128.08999633789062,127.13999938964844,127.80999755859375,89.93390655517578,64375000
2005-12-15,127.83999633789062,128.0,127.18000030517578,127.44000244140625,89.67357635498047,55900300
2005-12-16,127.27999877929688,127.36000061035156,126.36000061035156,126.36000061035156,89.38496398925781,46238300
2005-12-19,126.7300033569336,126.87000274658203,125.69000244140625,125.70999908447266,88.92515563964844,48733000
2005-12-20,125.86000061035156,126.58999633789062,125.4800033569336,125.83000183105469,89.01004791259766,46603200
2005-12-21,126.22000122070312,126.76000213623047,125.80000305175781,126.02999877929688,89.15151977539062,51806900
2005-12-22,126.30999755859375,126.69000244140625,126.08000183105469,126.69000244140625,89.61839294433594,32247900
2005-12-23,126.77999877929688,126.86000061035156,126.41999816894531,126.76000213623047,89.66790008544922,27977300
2005-12-27,126.95999908447266,127.05000305175781,125.37999725341797,125.47000122070312,88.75538635253906,44499500
2005-12-28,125.73999786376953,125.98999786376953,125.5,125.75,88.95343780517578,30764300
2005-12-29,125.72000122070312,125.95999908447266,125.05999755859375,125.19000244140625,88.55728149414062,32788900
2005-12-30,124.80000305175781,125.05999755859375,124.36000061035156,124.51000213623047,88.0762710571289,44645600
2006-01-03,125.19000244140625,127.0,124.38999938964844,126.69999694824219,89.62544250488281,73256700
2006-01-04,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,90.04986572265625,51899600
2006-01-05,127.1500015258789,127.58999633789062,126.87999725341797,127.37999725341797,90.10649108886719,47307500
2006-01-06,128.02000427246094,128.5800018310547,127.36000061035156,128.44000244140625,90.85631561279297,62885900
2006-01-09,128.4199981689453,129.05999755859375,128.3800048828125,128.77000427246094,91.08973693847656,43527400
2006-01-10,128.38999938964844,128.97999572753906,128.25999450683594,128.89999389648438,91.18167114257812,44960800
2006-01-11,129.02000427246094,129.44000244140625,128.72999572753906,129.30999755859375,91.47174835205078,49598900
2006-01-12,129.0800018310547,129.27999877929688,128.44000244140625,128.8000030517578,91.1109619140625,40509200
2006-01-13,128.57000732421875,128.89999389648438,128.1999969482422,128.67999267578125,91.02606964111328,44856700
2006-01-17,128.1999969482422,128.4199981689453,127.80999755859375,128.3300018310547,90.77851867675781,52066600
2006-01-18,127.58000183105469,128.89999389648438,127.16000366210938,127.81999969482422,90.417724609375,75067600
2006-01-19,128.1300048828125,128.77000427246094,127.80999755859375,128.30999755859375,90.76431274414062,81530400
2006-01-20,128.27999877929688,128.30999755859375,125.97000122070312,125.97000122070312,89.10905456542969,114957800
2006-01-23,126.20999908447266,126.81999969482422,126.12999725341797,126.41999816894531,89.4273681640625,67017400
2006-01-24,126.62999725341797,127.1500015258789,126.41999816894531,126.55000305175781,89.51934814453125,53008800
2006-01-25,127.04000091552734,127.18000030517578,125.83999633789062,126.66000366210938,89.59717559814453,87747700
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,90.09233093261719,71294000
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,90.92705535888672,65771200
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,90.85631561279297,33709600
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,90.19135284423828,72937000
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,90.82093048095703,63561000
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,89.76691436767578,83626900
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,89.32125854492188,86040400
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,89.55470275878906,45511900
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,88.762451171875,71208100
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,89.5688705444336,59422200
